# Angular measurement - Y = 279.00 
# time [s]	ch1 [V]	ch2 [V]
# 
-0.008192	3.8639603286252537	0.18001561942515143
-0.008191	4.574759781166686	0.13947095103688928
-0.00819	4.99973511522585	0.15421446681443915
-0.008189	5.089995363167619	0.10998391948178952
-0.008187999999999999	4.830497150335032	0.08049688792668978
-0.008187	4.262609757034735	0.028894582705265234
-0.008185999999999999	3.4164199325806486	-0.019021843571771852
-0.008185	2.3483403319363796	-0.05588063301564653
-0.008184	1.122305297394015	-0.10748293823707109
-0.008183	-0.17894661043315743	-0.13328409084778337
-0.008182	-1.4501117689464067	-0.13696996979217083
-0.008180999999999999	-2.6686251161602907	-0.17014288029165803
-0.00818	-3.672770374512473	-0.15908524345849565
-0.008178999999999999	-4.462547544002953	-0.1517134855697207
-0.008178	-4.913848783711799	-0.1406558487365583
-0.008177	-5.098130123259578	-0.1185405750702335
-0.008176	-4.895044565390597	-0.09273942245952121
-0.008175	-4.383569827053905	-0.04113711723809666
-0.008173999999999999	-3.597553501227665	0.014151066927715361
-0.008173	-2.5670823372258003	0.0325804616496527
-0.008172	-1.3673732083331183	0.08049688792668978
-0.008171	-0.08868636249138824	0.09892628264862713
-0.00817	1.2088047016715437	0.13209919314811433
-0.008169	2.4536439545351105	0.17632974048076394
-0.008168	3.514201867850898	0.17264386153637648
-0.008166999999999999	4.31902241199834	0.18001561942515143
-0.008166	4.871866430641677	0.15421446681443915
-0.008165	5.082473675839138	0.12104155631495193
-0.008164	4.977170053240407	0.07681100898230232
-0.008163	4.5521947191812435	0.05469573531597751
-0.008161999999999999	3.7887434553404464	-0.007964206738609448
-0.008161	2.7921198843167447	-0.04113711723809666
-0.008159999999999999	1.633780035730707	-0.07799590668197134
-0.008159	0.32876728423929424	-0.1185405750702335
-0.008158	-0.961202092595157	-0.13696996979217083
-0.008157	-2.1947588144660024	-0.17014288029165803
-0.008156	-3.292925164424194	-0.19225815395798285
-0.008154999999999999	-4.195527643841886	-0.18120051712482044
-0.008154	-4.767175880806424	-0.1406558487365583
-0.008152999999999999	-5.034195780967491	-0.1406558487365583
-0.008152	-4.996587344325087	-0.09273942245952121
-0.008151	-4.650589727214972	-0.06693826984880893
-0.00815	-3.969877023987463	-0.011650085682996915
-0.008149	-2.995818514949204	0.04363809848281511
-0.008147999999999999	-1.8863696339982912	0.06943925109352739
-0.008147	-0.6227261628135226	0.10998391948178952
-0.008146	0.6898082760063708	0.13947095103688928
-0.008145	1.9609734345196204	0.16895798259198902
-0.008144	3.1042699084486967	0.1837014983695389
-0.008143	4.029437449851831	0.16895798259198902
-0.008142	4.691345934758138	0.17264386153637648
-0.008140999999999999	5.048626082860975	0.13578507209250182
-0.00814	5.067430301182176	0.10998391948178952
-0.008139	4.747758589721744	0.062067493204752446
-0.008138	4.1460236034432825	0.03626634059404017
-0.008137	3.2283777493686294	-0.015335964627384385
-0.008136	2.1114071810892354	-0.06325239090442147
-0.008135	0.8740896155541498	-0.10011118034829615
-0.008133999999999999	-0.42716229227302266	-0.1295982119033959
-0.008133	-1.6945666071220316	-0.1517134855697207
-0.008132	-2.8604281430365504	-0.18120051712482044
-0.008131	-3.84200833940329	-0.17751463818043298
-0.00813	-4.564090322937443	-0.15539936451410816
-0.008128999999999999	-4.970261438675405	-0.14434172768094577
-0.008128	-5.060521686617174	-0.11116881718145855
-0.008126999999999999	-4.827349379434271	-0.08905354351513374
-0.008126	-4.274505360790934	-0.033765359349321726
-0.008125	-3.439598067329569	0.0325804616496527
-0.008124	-2.356475092028339	0.06575337214913991
-0.008123	-1.1454834321429357	0.10629804053740206
-0.008121999999999999	0.159529319348477	0.13209919314811433
-0.008121	1.4683029145041302	0.16527210364760156
-0.00812	2.6604903560683315	0.16895798259198902
-0.008119	3.668396458084754	0.16527210364760156
-0.008118	4.4468910965825135	0.17632974048076394
-0.008117	4.928279085605282	0.1468427089256642
-0.008116	5.086234519503378	0.09892628264862713
-0.008114999999999999	4.913235710948321	0.06943925109352739
-0.008114	4.424326034597071	0.047323977427202575
-0.008113	3.62702717777811	0.010465187983327892
-0.008112	2.6115993884332065	-0.052194754071259064
-0.008111	1.4194119468690052	-0.08905354351513374
-0.00811	0.10687750804911164	-0.14434172768094577
-0.008109	-1.179331025121099	-0.15539936451410816
-0.008107999999999999	-2.4128877469919447	-0.15908524345849565
-0.008107	-3.45088059832229	-0.17014288029165803
-0.008106	-4.293309579112136	-0.17014288029165803
