# Angular measurement - Y = -8.00 
# time [s]	ch1 [V]	ch2 [V]
# 
-0.008192	3.6834398327417155	-2.5143618889220876
-0.008191	4.473217002232196	-2.123658720817016
-0.00819	4.943322460262244	-1.570776879158896
-0.008189	5.082473675839138	-0.9331198217798639
-0.008187999999999999	4.913235710948321	-0.2438604591794074
-0.008187	4.405521816275869	0.4712000560317614
-0.008185999999999999	3.6044621157926673	1.1715170554653802
-0.008185	2.5815126391192833	1.776001202344925
-0.008184	1.3554776045769188	2.2662231019484587
-0.008183	0.06926907140670782	2.616381601665268
-0.008182	-1.2319828364204646	2.7711885173295414
-0.008180999999999999	-2.4693004019555502	2.7785602752183167
-0.00818	-3.514814940614377	2.5721510543326183
-0.008178999999999999	-4.312113797433338	2.2256784335601965
-0.008178	-4.876240347069396	1.7170271392347256
-0.008177	-5.068043373945654	1.1051712344664057
-0.008176	-4.977783126003885	0.3974824771440121
-0.008175	-4.511438511638078	-0.3102062801783818
-0.008173999999999999	-3.781834840775444	-0.9957797638344509
-0.008173	-2.807776331737185	-1.6334368212134829
-0.008172	-1.6231105775014643	-2.1605175102608905
-0.008171	-0.32938035700277274	-2.5549065573103498
-0.00817	0.9568281761674382	-2.746572262418498
-0.008169	2.212949960023726	-2.7686875360848227
-0.008168	3.3111163099819176	-2.643367651975649
-0.008166999999999999	4.168588665428725	-2.3005809101476142
-0.008166	4.736476058729022	-1.744013189545107
-0.008165	5.086234519503378	-1.2021889847201492
-0.008164	5.029821864539772	-0.5313590168416299
-0.008163	4.6424549671230135	0.16158622470321407
-0.008161999999999999	3.9655031075597442	0.8877043767475453
-0.008161	3.021531347835408	1.5290473130709645
-0.008159999999999999	1.8669523429136108	2.078243275784698
-0.008159	0.6070697153930826	2.498433475444869
-0.008158	-0.6828996614413687	2.741701485774442
-0.008157	-1.9728690382758198	2.7933037909958665
-0.008156	-3.093600450219454	2.6900991805530174
-0.008154999999999999	-4.011246304294107	2.38048534922447
-0.008154	-4.658111414543453	1.9308081180091987
-0.008152999999999999	-5.01539156264629	1.3668686395179162
-0.008152	-5.064282530281415	0.6923527926950095
-0.008151	-4.737089131492501	-0.033765359349321726
-0.00815	-4.097745708571636	-0.7414541166717156
-0.008149	-3.2177082911393864	-1.4049123266614598
-0.008147999999999999	-2.093216035531512	-1.9614800472639675
-0.008147	-0.8709418446533879	-2.407471399534851
-0.008146	0.4378317505022653	-2.6839123203639113
-0.008145	1.712757752679755	-2.7908028097511477
-0.008144	2.878619288594274	-2.691284078252686
-0.008143	3.867721172289494	-2.4369584310899506
-0.008142	4.570998937502446	-2.0204541103741667
-0.008140999999999999	5.00349595889009	-1.4823157844935968
-0.00814	5.078712832174897	-0.8114858166150775
-0.008139	4.834257993999272	-0.10748293823707109
-0.008138	4.273892288027455	0.6075775769740978
-0.008137	3.438984994566091	1.2931510606301666
-0.008136	2.344579488272139	1.8828916917321616
-0.008135	1.1335878283867362	2.3583700755581454
-0.008133999999999999	-0.1639032357761959	2.6495545121647552
-0.008133	-1.4388292379536856	2.789617912051479
-0.008132	-2.6385383668463676	2.741701485774442
-0.008131	-3.6502053125270306	2.498433475444869
-0.00813	-4.424939107360549	2.1187879441729596
-0.008128999999999999	-4.9401746893614815	1.6138225287918764
-0.008128	-5.071804217609895	0.9687937135240696
-0.008126999999999999	-4.8912837217263565	0.2905919877567754
-0.008126	-4.394852358046626	-0.45764143795388057
-0.008125	-3.623879406877348	-1.1432149216099496
-0.008124	-2.5821257118827616	-1.7661284632114318
-0.008123	-1.3786557393258394	-2.2379209680930274
-0.008121999999999999	-0.09620804981986901	-2.588079467809837
-0.008121	1.190000483350342	-2.765001657140435
-0.00812	2.4348397362139087	-2.753944020307273
-0.008119	3.510441024186658	-2.580707709921062
-0.008118	4.31150072466986	-2.2194915733710903
-0.008117	4.8530622123204745	-1.7182120369343947
-0.008116	5.059908613853696	-1.0952984953329126
-0.008114999999999999	4.977170053240407	-0.3986673748436811
-0.008114	4.563477250173965	0.3090213824787128
-0.008113	3.8150693609901287	1.0093383819123316
-0.008112	2.8259674772949084	1.643309560346976
-0.008111	1.6450625667234282	2.174076128338772
-0.00811	0.36637572088169806	2.561093417499456
-0.008109	-0.9160719686242724	2.767502638385154
-0.008107999999999999	-2.179715439809041	2.796989669940254
-0.008107	-3.2816426334314728	2.6495545121647552
-0.008106	-4.154158363535242	2.317825407169883
-0.008105	-4.759654193477943	1.8349752654551246
-0.008104	-5.052999999288693	1.2341769975199672
-0.008102999999999999	-5.01539156264629	0.5744046664746105
-0.008102	-4.643068039886492	-0.15539936451410816
